"","Point.Forecast","Lo.69","Hi.69","Lo.95","Hi.95"
"2023 Q3",0.978382130165555,0.896717136669798,1.06004712366131,0.820721597974204,1.1360426623569
"2023 Q4",0.97818876062875,0.894760440643957,1.06161708061354,0.817123991434638,1.13925352982286
"2024 Q1",0.974424792413465,0.889444587679599,1.05940499714733,0.8103639907094,1.13848559411753
"2024 Q2",0.97139652240731,0.884853730952574,1.05793931386205,0.804319027216086,1.13847401759853
"2024 Q3",0.97357499180164,0.885459004252958,1.06169097935032,0.803460320914983,1.1436896626883
"2024 Q4",0.973381622264836,0.883469502989494,1.06329374154018,0.799799381348608,1.14696386318106
"2025 Q1",0.96961765404955,0.878115087637336,1.06112022046176,0.792964932976676,1.14627037512242
"2025 Q2",0.966589384043396,0.87348591937498,1.05969284871181,0.786846006126595,1.1463327619602
"2025 Q3",0.968767853437726,0.874053125807874,1.06348258106758,0.785913808818754,1.1516218980567
"2025 Q4",0.968574483900921,0.872031051384677,1.06511791641717,0.782189984269734,1.15495898353211
"2026 Q1",0.964810515685636,0.866638783711467,1.0629822476598,0.775282459089413,1.15433857228186
"2026 Q2",0.961782245679481,0.861972002557047,1.06159248880192,0.769090917666963,1.154473573692
"2026 Q3",0.963960715073811,0.862501829806117,1.0654196003415,0.768086556978435,1.15983487316919
"2026 Q4",0.963767345537007,0.860447467411159,1.06708722366286,0.764300398024019,1.16323429305
"2027 Q1",0.960003377321721,0.855018043940732,1.06498871070271,0.757321140727983,1.16268561391546
"2027 Q2",0.956975107315567,0.850314334856258,1.06363587977488,0.751058307104851,1.16289190752628
"2027 Q3",0.959153576709897,0.850807456783399,1.06749969663639,0.749983083977696,1.1683240694421
"2027 Q4",0.958960207173092,0.848721126595937,1.06919928775025,0.746135208748493,1.17178520559769
"2028 Q1",0.955196238957807,0.843255225066118,1.0671372528495,0.739085527761583,1.17130695015403
"2028 Q2",0.952167968951652,0.838515254449168,1.06582068345414,0.732752688469395,1.17158324943391
"2028 Q3",0.954346438345982,0.838972326552055,1.06972055013991,0.731607868392138,1.17708500829983
"2028 Q4",0.954153068809178,0.836854371008065,1.07145176661029,0.727698937987056,1.1806071996313
"2029 Q1",0.950389100593892,0.831352647400333,1.06942555378745,0.720580099731823,1.18019810145596
"2029 Q2",0.947360830587738,0.826577060317025,1.06814460085845,0.714178500120183,1.18054316105529
"2029 Q3",0.949539299982068,0.826998717156442,1.07207988280769,0.712965308161078,1.18611329180306
